track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop,map_score,map_w_content,map_w_collab,ap_before,ap_after,map_tier,map_improved,like_sim,dislike_sim,feedback_score,feedback_applied
299,Hey Baby,Crush,433,0.7225344457010551,0.9004128607037671,0.011020785690206755,0.8,0.2,0.7007924490856386,False,True,False,0.9465002644011383,0.9502115844253478,0.6720910358180193,0.9266709616431538,0.6,1.0,17794.733333333334,1.0,0.0,0.5970372621695083,0.458,0.561,0.24199999999999994,0.3989999999999999,0,0,0,0,0,0,0.6780648419503771,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9762163955134361,0.9735771321578264,0.7762143341728426,True
2871,tarragonbutter,Blvck Svm,262,0.6923851795371256,0.7619553895436749,0.4141043395109282,0.8,0.2,0.7355504591557949,False,False,True,0.9426002180145593,0.6762422004216838,0.7066056498696729,0.607974191476892,0.3333333333333333,1.0,172852.0,0.0,172852.00000000003,0.5970372621695083,0.458,0.561,0.302,0.14100000000000007,0,0,0,0,0,0,0.6749926270354882,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9773590125387767,0.9600496078844423,0.7761904092202327,True
1352,UNTOUCHABLE II,Nueve Lio,1404,0.7093746144963895,0.8414765203045519,0.18096699126373977,0.8,0.2,0.6843031276933241,True,False,False,0.9650822120909218,0.8213101082393158,0.6759972874815473,0.8184172845725355,0.3333333333333333,1.0,61534.142857142855,0.2857142857142857,0.0,0.5970372621695083,0.458,0.561,0.12199999999999994,0.028999999999999915,0,0,0,0,0,0,0.6763491380443488,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9928270068338595,0.9920932969661962,0.7757785807012675,True
993,"Party Band (Feat. PUNCHNELLO, Thur)",Loco,1157,0.7138407487077257,0.8364957685542564,0.2232206693216029,0.8,0.2,0.6867005060093615,True,False,False,0.9674292931268883,0.8274292972295866,0.6100960360489635,0.7472073779074875,0.6,1.0,198958.5,0.5,0.0,0.5970372621695083,0.458,0.561,0.312,0.05899999999999994,0,0,0,0,0,0,0.6831769937460931,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.8925899158282098,0.881822518901307,0.7745894647142946,True
3480,Go Off,Doja Cat,519,0.7097379571229335,0.8497853189893252,0.14954850965736682,0.8,0.2,0.6909475223133609,True,False,False,0.9515667947592683,0.790823808108931,0.7259036867100079,0.7128650111325462,0.6,1.0,66912.66666666667,0.6666666666666666,66912.66666666667,0.5970372621695083,0.458,0.561,0.09200000000000003,0.031000000000000028,0,0,0,0,0,0,0.6747261166563355,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9825870703091155,0.9791177601392049,0.7736786857212292,True
2962,SUNDIVER,Oblé Reed,1414,0.6875348681615995,0.7598301909226128,0.39835357711754565,0.8,0.2,0.7469609182828907,True,False,True,0.9654211362687508,0.6762422004216838,0.6449620882229998,0.607974191476892,0.3333333333333333,1.0,160136.0,0.0,160136.00000000003,0.5970372621695083,0.458,0.561,0.202,0.04899999999999993,0,0,0,0,0,0,0.669461037471346,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.993316587921304,0.9846585367655716,0.7705243064946228,True
745,Pride and Prejudice (Feat. SURAN),ZICO,2084,0.7093866248797035,0.8577834980790022,0.11579913208250867,0.8,0.2,0.6856600224594506,True,True,False,0.9611996808086528,0.837800910275621,0.6727806815170181,0.7552671884024081,0.6,1.0,79331.83333333333,0.6666666666666666,0.0,0.5970372621695083,0.458,0.561,0.07200000000000001,0.08899999999999997,0,0,0,0,0,0,0.6722874065798787,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9842747834138574,0.9873632081656646,0.770097199970903,True
573,Late Night,Loco,1157,0.7165012372101073,0.8545771094875434,0.16419774810036258,0.8,0.2,0.6818830779444316,True,False,False,0.9577944369970286,0.8274292972295866,0.6831339430919429,0.7472073779074875,0.6,1.0,85716.44444444444,0.4444444444444444,0.0,0.5970372621695083,0.458,0.561,0.342,0.349,0,0,0,0,0,0,0.6819822691407482,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.8900934197630439,0.8950375242719403,0.7700027902152733,True
2725,Too Bad,ARDN,60,0.7039084914432893,0.8293172565153334,0.20227343115511257,0.8,0.2,0.7225136975462425,True,False,False,0.95000144173258,0.8213101082393158,0.6796257098062681,0.8184172845725355,0.3333333333333333,1.0,82568.0,0.5,82568.0,0.5970372621695083,0.458,0.561,0.118,0.1489999999999999,0,0,0,0,0,0,0.6725563001752781,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.9701932598569649,0.9714139340911747,0.7693314913141326,True
2569,SK[I]NCARE.,Oblé Reed,1414,0.6862677572514765,0.758548534592602,0.39714464788697457,0.8,0.2,0.7443747566111598,True,False,True,0.9602488129252892,0.6762422004216838,0.6541093719058936,0.607974191476892,0.3333333333333333,1.0,159160.0,0.0,159160.0,0.5970372621695083,0.458,0.561,0.342,0.05899999999999994,0,0,0,0,0,0,0.6681975629161951,0.75,0.25,0.0056924740732474345,0.005741155592411924,fallback-tier1,True,0.990567278355056,0.9805478358185575,0.7692581792590004,True
