track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop
2414,Put 'Em Up (feat. Pharrell),N.O.R.E.,1341,0.6867142755851704,0.8578044823571584,0.002353448497218235,0.8,0.2,0.6985636508729786,False,True,False,0.9535569400870395,0.9214259041472943,0.6400154277908241,0.9069853656779407,0.3333333333333333,1.0,3800.0,1.0,0.0,0.5970372621695083,0.458,0.561,0.342,0.29899999999999993,0,0,0,0,0,0
1241,ONE NIGHT THING,Nueve Lio,1404,0.6866674367915828,0.8193233047416021,0.1560439649915059,0.8,0.2,0.6711718050855133,True,False,False,0.938556138073739,0.8219686802432189,0.6683282550413021,0.8450389647593359,0.3333333333333333,1.0,90491.5,0.5,0.0,0.5970372621695083,0.458,0.561,0.29800000000000004,0.119,0,0,0,0,0,0
2569,SK[I]NCARE.,Oblé Reed,1414,0.6862677572514765,0.758548534592602,0.39714464788697457,0.8,0.2,0.7443747566111598,True,False,True,0.9602488129252892,0.6762422004216838,0.6541093719058936,0.607974191476892,0.3333333333333333,1.0,159160.0,0.0,159160.0,0.5970372621695083,0.458,0.561,0.342,0.05899999999999994,0,0,0,0,0,0
1030,HOWLING,XG,2041,0.6862288685831931,0.81171477023791,0.18428526196432465,0.8,0.2,0.6906017856647192,True,True,False,0.9376332096705208,0.9214259041472943,0.552878931949404,0.9069853656779407,0.3333333333333333,1.0,109180.5,0.4166666666666667,0.0,0.5970372621695083,0.458,0.561,0.20800000000000002,0.15899999999999992,0,0,0,0,0,0
550,A Little Bit,Crush,433,0.6861637196837825,0.8352117455235084,0.08997161632487846,0.8,0.2,0.679851122358372,False,True,False,0.904617610946605,0.9502115844253478,0.5961757252826377,0.9266709616431538,0.6,1.0,64540.25,0.75,0.0,0.5970372621695083,0.458,0.561,0.07800000000000001,0.1389999999999999,0,0,0,0,0,0
2395,Good Girl,Vanessa Marquez,1988,0.6848222736620442,0.8508007094937337,0.02090853033528608,0.8,0.2,0.6916011420089987,False,True,False,0.9396319223590797,0.9214259041472943,0.6549208265725213,0.9069853656779407,0.3333333333333333,1.0,33760.0,1.0,0.0,0.5970372621695083,0.458,0.561,0.292,0.008999999999999897,0,0,0,0,0,0
6445,Temperature,Sean Paul,1695,0.6845783147342006,0.8555138699992478,0.000836093674011752,0.8,0.2,0.6762982279006514,False,True,False,0.9189045143906132,0.8967298535267241,0.7458031450613605,0.8841411696959727,0.3333333333333333,1.0,675.0,1.0,675.0,0.5970372621695083,0.458,0.561,0.36199999999999993,0.038999999999999924,0,0,0,0,0,0
862,Jigoobon Music (Feat. Kero One),Dynamicduo,548,0.6840820973541718,0.824159426675777,0.12377278006775046,0.8,0.2,0.6797352039306095,True,False,False,0.9534986889693844,0.8274292972295866,0.6104262234927624,0.7472073779074875,0.6,1.0,92206.5,0.6666666666666666,0.0,0.5970372621695083,0.458,0.561,0.0020000000000000018,0.369,0,0,0,0,0,0
3894,Shook Up,Erick the Architect,598,0.6832281690864335,0.8537980084928222,0.0009488114608785193,0.8,0.2,0.6834197094487592,True,False,False,0.9633153756017919,0.8213101082393158,0.7140289121624679,0.8184172845725355,0.3333333333333333,1.0,766.0,1.0,766.0,0.5970372621695083,0.458,0.561,0.08200000000000002,0.028999999999999915,0,0,0,0,0,0
2407,It Wasn't Us (feat. I-20),Ludacris,1174,0.6830563346188084,0.8529967113194842,0.0032948278161055223,0.8,0.2,0.6995944479436521,False,True,False,0.9556185342283864,0.9214259041472943,0.6218187814205742,0.9069853656779407,0.3333333333333333,1.0,5320.0,1.0,0.0,0.5970372621695083,0.458,0.561,0.202,0.04899999999999993,0,0,0,0,0,0
6860,Ms. Jackson,Outkast,1445,0.6827471939128223,0.852851823551716,0.002328675357247517,0.8,0.2,0.673974297422583,True,False,False,0.9566190716015934,0.790823808108931,0.7219330863073922,0.7128650111325462,0.6,1.0,1880.0,1.0,1880.0000000000002,0.5970372621695083,0.458,0.561,0.15199999999999997,0.249,0,0,0,0,0,0
4762,DEEP END,Döuno,549,0.6824064284936032,0.8473561985148095,0.022607348408778077,0.8,0.2,0.6796360892661616,True,False,False,0.9554847064350357,0.8219686802432189,0.7036065359175372,0.8450389647593359,0.3333333333333333,1.0,18251.5,1.0,18251.5,0.5970372621695083,0.458,0.561,0.04199999999999998,0.038999999999999924,0,0,0,0,0,0
964,GOOD BOY,GD X TAEYANG,684,0.681841137278857,0.8268903964609258,0.10164410055058157,0.8,0.2,0.6640490808351507,False,True,False,0.9120528865362184,0.8526131878352076,0.6938012084379366,0.7651072335664041,0.6,1.0,83387.25,0.75,0.0,0.5970372621695083,0.458,0.561,0.21800000000000003,0.2689999999999999,0,0,0,0,0,0
