track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop,map_score,map_w_content,map_w_collab,ap_before,ap_after,map_tier,map_improved
1441,SUMMER HOLiDAY (`97 In Love),KIRIN,990,0.6966977736522229,0.8294142434252485,0.16583189456011982,0.8,0.2,0.7010409877176514,True,False,False,0.9710896171629086,0.7448154581379083,0.6100058707606153,0.7555884832616567,0.6,1.0,80058.66666666667,0.6666666666666666,80058.66666666667,0.9630188679245283,0.639,0.776,0.029000000000000026,0.16399999999999992,0,0,0,0,0,0,0.6966977736522229,0.8,0.2,0.0,0.0,defaults,False
4240,Cooler Than Me - Single Mix,Mike Posner,1295,0.6924304659348033,0.7659485269065148,0.3983582220479568,0.8,0.2,0.7501437284066111,False,True,False,0.9173157230080653,0.7260350334857866,0.6822214736889134,0.7326496742731049,0.3333333333333333,2.0,106986.5,0.5,213293.00000000003,0.9630188679245283,0.639,0.776,0.009000000000000008,0.04399999999999993,0,0,0,0,0,0,0.6924304659348033,0.8,0.2,0.0,0.0,defaults,False
882,Whatever You Do,Crush,433,0.6923804688835425,0.8358818914582307,0.1183747785847899,0.8,0.2,0.6881589548461189,False,True,False,0.929494997522017,0.8503761326747827,0.6253259229758241,0.8254559245260098,0.6,1.0,66209.72727272728,0.8181818181818182,66209.72727272728,0.9630188679245283,0.639,0.776,0.10099999999999998,0.08399999999999996,0,0,0,0,0,0,0.6923804688835425,0.8,0.2,0.0,0.0,defaults,False
576,LOVE STORY,Epik High,596,0.692374025183412,0.8383800537643906,0.10834991085949691,0.8,0.2,0.686599087028476,True,False,False,0.9705603685361186,0.7465117950305449,0.6328134296480599,0.7611792692382244,0.6,1.0,60562.833333333336,0.8333333333333334,60562.833333333336,0.9630188679245283,0.639,0.776,0.121,0.08399999999999996,0,0,0,0,0,0,0.692374025183412,0.8,0.2,0.0,0.0,defaults,False
748,Get Up (feat. Chamillionaire),Ciara,384,0.6922103021779679,0.8222340950381182,0.17211513073736645,0.8,0.2,0.7113942931366709,False,True,False,0.8963342613842977,0.8540365496967641,0.7591206626057679,0.8107230430474031,0.3333333333333333,2.0,28972.6,0.9,55175.2,0.9630188679245283,0.639,0.776,0.009000000000000008,0.14600000000000002,0,0,0,0,0,0,0.6922103021779679,0.8,0.2,0.0,0.0,defaults,False
299,Hey Baby,Crush,433,0.6910126827055124,0.8582554605867871,0.022041571180413493,0.8,0.2,0.6720726046368507,False,True,False,0.9289947562037884,0.8503761326747827,0.690168643479246,0.8254559245260098,0.6,1.0,17794.733333333334,1.0,17794.733333333334,0.9630188679245283,0.639,0.776,0.06099999999999994,0.18399999999999994,0,0,0,0,0,0,0.6910126827055124,0.8,0.2,0.0,0.0,defaults,False
6178,Say My Name,Destiny's Child,505,0.6904985759787707,0.85436126998007,0.035047799973573435,0.8,0.2,0.6797605498119912,False,True,False,0.9429064797452767,0.8540365496967641,0.7201142246443657,0.8107230430474031,0.3333333333333333,1.0,56590.0,1.0,0.0,0.9630188679245283,0.639,0.776,0.09099999999999997,0.09599999999999997,0,0,0,0,0,0,0.6904985759787707,0.8,0.2,0.0,0.0,defaults,False
551,Mutan,Drunken Tiger,540,0.6904156795784985,0.839828583660065,0.09276406325223276,0.8,0.2,0.681036993027975,True,False,False,0.9660875232980239,0.715366894368969,0.6864610452086081,0.7367366375211161,0.6,1.0,42597.8,0.8,42597.8,0.9630188679245283,0.639,0.776,0.20099999999999996,0.17399999999999993,0,0,0,0,0,0,0.6904156795784985,0.8,0.2,0.0,0.0,defaults,False
971,Missing You (Feat. Kim Yuna),G-DRAGON,682,0.6895349841451709,0.8178636193720459,0.17622044323767086,0.8,0.2,0.6920740446486164,True,False,False,0.9730256019977839,0.6819439227470836,0.6678624893043974,0.6627078826625462,0.6,1.0,83552.72727272728,0.6363636363636364,83552.72727272728,0.9630188679245283,0.639,0.776,0.14100000000000001,0.014000000000000012,0,0,0,0,0,0,0.6895349841451709,0.8,0.2,0.0,0.0,defaults,False
1809,Just the Way You Are,Bruno Mars,297,0.686563046710765,0.8325292564146701,0.10269820789514406,0.8,0.2,0.7278563369200046,False,True,False,0.9640980539613035,0.8540365496967641,0.5990012450475248,0.8107230430474031,0.3333333333333333,2.0,1906.6666666666665,1.0,2450.0,0.9630188679245283,0.639,0.776,0.21900000000000003,0.06399999999999995,0,0,0,0,0,0,0.686563046710765,0.8,0.2,0.0,0.0,defaults,False
841,Summer Go Loco (Feat. GRAY),Loco,1157,0.6864418657073517,0.8282624609665636,0.11915948467050333,0.8,0.2,0.6953629780600201,True,False,False,0.9742501416019539,0.7448154581379083,0.5979100918695595,0.7555884832616567,0.6,1.0,55834.25,0.75,55834.25,0.9630188679245283,0.639,0.776,0.139,0.10399999999999998,0,0,0,0,0,0,0.6864418657073517,0.8,0.2,0.0,0.0,defaults,False
