spotify_track_uri,track_name,artist_name,album_name,tags,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,liveness,key,mode,time_signature,track_id,artist_id
spotify:track:64TJKMfx0QxpuR7rTXL05c,Treasure In The Hills,Leon Thomas,Electric Dusk,"['r&b', 'r&b, funk & soul']",0.69,0.5,0.43,76.12,-3.65,0.02,0.0,0.03,0.13,10.0,1.0,3.0,1777,1121
spotify:track:2egIlhalVEVQhvt9W11u82,Miami (feat. Leon Thomas),Odeal,The Summer That Saved Me,"['hip-hop', 'rap', 'rnb', 'soul', 'germany', 'neo-soul', 'hip hop', 'afrobeat']",,,,,,,,,,,,,1778,1419
spotify:track:0QYyASnrRffKDevVzlrkV4,VIBES DON'T LIE - A COLORS SHOW,Leon Thomas,VIBES DON'T LIE - A COLORS SHOW,"['jazz', 'soul', 'funk', 'spiritual jazz', 'free jazz', 'usa', 'rnb', 'post-bop']",,,,,,,,,,,,,1779,1121
spotify:track:0kAy9nius3LMRVcE3W0I9J,Right My Wrongs,Khamari,A Brief Nirvana,['r&b'],0.33,0.42,0.09,113.2,-9.55,0.53,0.0,0.03,0.2,7.0,1.0,3.0,1780,1035
spotify:track:0YMe6PHRbeDcN7KJdCG0bW,The Dress,Dijon,Absolutely,"['r&b', 'r&b, funk & soul']",0.75,0.53,0.79,88.01,-5.99,0.27,0.0,0.05,0.19,8.0,1.0,4.0,1781,513
spotify:track:5rv9k7djjWFq8LzsnMkINx,Mangosteen (feat. Sailorr & Biako),Nascent,DON'T GROW UP TOO SOON,"['electro', 'electronic', 'r&b', 'r&b, funk & soul', 'soul']",0.69,0.47,0.32,108.1,-8.18,0.86,0.0,0.07,0.11,8.0,1.0,4.0,1782,1356
spotify:track:6Y3nFQzEuEZwRvD497QRXn,Fool's Gold,Alex Isley,WHEN,"['r&b', 'soul', 'r&b, funk & soul']",0.48,0.42,0.12,81.01,-10.15,0.79,0.47,0.06,0.15,5.0,0.0,4.0,1783,98
spotify:track:0xLIu53VONIKcPKcwtBBkd,Cold Showers,Tia Gordon,Cold Showers,"['r&b', 'r&b, funk & soul', 'folk', 'singer/songwriter']",0.83,0.33,0.47,120.02,-9.88,0.79,0.0,0.06,0.12,8.0,1.0,4.0,1784,1921
spotify:track:0idhCXzizPkiwfUnhM28ld,KeepHer (feat. Thundercat),NxWorries,Why Lawd?,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.71,0.48,0.6,83.02,-8.73,0.37,0.0,0.18,0.12,0.0,1.0,4.0,1785,1407
spotify:track:1zwUCjt4sxia9JxjnxujjX,peter pan.,Brent Faiyaz,peter pan.,"['rnb', 'soul', 'electronic', 'neo-soul', 'alternative rnb', 'usa', 'hip hop', 'maryland']",,,,,,,,,,,,,1786,288
spotify:track:7dygZSUgEfETEGpRlGjCPC,LIST CRAWLER,Isaia Huron,CONCUBANIA,"['r&b', 'r&b, funk & soul']",0.71,0.54,0.38,73.48,-7.23,0.75,0.0,0.17,0.14,4.0,0.0,4.0,1787,830
spotify:track:05GJ75nb4P8wqwwJGm7ksa,Sophia,Mack Keane,Entries,"['r&b', 'r&b, funk & soul', 'soul']",0.57,0.67,0.74,146.81,-5.65,0.29,0.0,0.27,0.07,0.0,1.0,4.0,1788,1218
spotify:track:1G34POdAgKZMlbjliaFKOr,Good Morning,BOY SODA,SOULSTAR,"['r&b', 'r&b, funk & soul', 'soul']",0.8,0.59,0.32,92.95,-5.71,0.2,0.0,0.16,0.11,1.0,0.0,4.0,1789,185
spotify:track:0Xs0mRmlrmCfivQ3O5PSJC,the occasion,Nolais,the occasion,"['r&b', 'r&b, funk & soul', 'soul']",0.57,0.57,0.27,106.95,-7.22,0.79,0.0,0.06,0.09,11.0,0.0,4.0,1790,1397
spotify:track:6K0gMEM8HVtoKLu0l1n1nI,Magic !,Felix Ames,"Cruel, Cruel World","['r&b', 'r&b, funk & soul']",0.72,0.34,0.68,75.05,-8.91,0.53,0.0,0.24,0.08,5.0,1.0,4.0,1791,633
spotify:track:3WlUBJONyiSprTZ7IrAzRz,despite me,Merges,despite me,"['r&b', 'r&b, funk & soul', 'soul']",0.56,0.42,0.49,152.05,-10.31,0.61,0.0,0.1,0.13,6.0,0.0,4.0,1792,1278
spotify:track:4xVILRxZ6tbW9w8BPcctQv,Jealous Of The Moon,JayDon,Me My Songs & I,"['r&b', 'r&b, funk & soul', 'soul']",0.74,0.58,0.38,73.0,-6.28,0.4,0.0,0.15,0.23,0.0,1.0,4.0,1793,900
spotify:track:5SUYx8DCjFhdU9d9Qu4Vnf,TELL ME (feat. Chlöe),Joey Bada$$,TELL ME (feat. Chlöe),"['hip hop', 'hip-hop & rap']",0.6,0.55,0.37,123.1,-8.79,0.63,0.0,0.1,0.18,6.0,0.0,4.0,1794,933
spotify:track:5W67A7t9MWL3VtovrVrici,worst behaviour (feat. Kehlani),kwn,with all due respect,"['r&b', 'r&b, funk & soul', 'soul']",0.61,0.42,0.37,117.57,-8.59,0.27,0.0,0.23,0.16,2.0,1.0,4.0,1795,2150
spotify:track:6CBA5xTE7Z4cyA9rzlhFdA,I Love It,DEAN,130 Mood : TRBL,"['asian', 'others', 'worldwide', 'pop', 'k-pop', 'rock']",0.59,0.74,0.31,125.22,-3.79,0.02,0.0,0.05,0.35,0.0,1.0,4.0,1796,451
spotify:track:1iKeTiCf0WIGIMAjdVoFFz,Manhattan Haze,I'MIN,Manhattan Haze,"['r&b', 'r&b, funk & soul']",0.8,0.65,0.71,161.99,-7.67,0.43,0.09,0.19,0.13,0.0,0.0,4.0,1797,803
spotify:track:4wMXivIRf9HsR3eKXBWVgF,ABG,Joh!,ABG,['pop'],0.52,0.69,0.87,194.31,-5.62,0.07,0.0,0.22,0.21,4.0,0.0,4.0,1798,935
spotify:track:4fbt4KMm5YvLTkpLJDvOFu,Replay,I'MIN,NITM,"['r&b', 'r&b, funk & soul']",0.41,0.54,0.37,199.71,-6.3,0.65,0.0,0.09,0.15,3.0,1.0,3.0,1799,803
spotify:track:1zuYCNR6E5wUsS3ANFaDSA,Infatuation,I'MIN,Infatuation,"['r&b', 'r&b, funk & soul', 'soul']",0.78,0.67,0.76,111.08,-4.36,0.68,0.0,0.04,0.16,7.0,1.0,3.0,1800,803
spotify:track:4c7Ok5FlhItYVMdEukE2fG,A Mirage,I'MIN,A Mirage,"['r&b', 'r&b, funk & soul', 'soul']",0.75,0.61,0.51,102.03,-6.87,0.41,0.0,0.08,0.2,6.0,0.0,4.0,1801,803
spotify:track:4ILSEXEODFGg2NBSsNcbBv,That Kind of Love,I'MIN,That Kind Of Love,"['pop', 'k-pop', 'r&b', 'soul']",0.53,0.57,0.41,192.05,-6.54,0.27,0.0,0.18,0.11,0.0,0.0,4.0,1802,803
spotify:track:2PG1b1TnPmciCCXezllrnC,Crush on You,I'MIN,Crush on You,"['pop', 'k-pop']",0.76,0.58,0.68,93.05,-5.9,0.31,0.0,0.08,0.09,11.0,0.0,4.0,1803,803
spotify:track:7qXM6IjanKD4HJcpybwaSC,Tempo,I'MIN,Tempo,"['r&b', 'r&b, funk & soul', 'soul']",0.64,0.73,0.7,140.98,-6.09,0.34,0.0,0.05,0.11,7.0,1.0,4.0,1804,803
spotify:track:6QdyHBkpt484d9Ld3FJjUc,City On Fire (feat. Odeal),Wale,City On Fire,"['hip hop', 'hip-hop & rap']",0.59,0.63,0.42,99.05,-7.93,0.33,0.0,0.33,0.29,9.0,0.0,4.0,1805,2014
spotify:track:5JQuDFh7QKTjJDoEQAmaO8,Lies in the Eyes of Love,Part Time,Lies in the Eyes of Love,"['alternative', 'pop']",0.71,0.62,0.37,122.42,-7.01,0.0,0.53,0.03,0.09,11.0,0.0,4.0,1806,1477
spotify:track:2pxKB19fIuNoP7l3YuWZCh,i’m like that (feat. Loco),Karencici,i’m like that (feat. Loco),['pop'],0.79,0.7,0.96,116.01,-7.11,0.14,0.0,0.06,0.51,9.0,1.0,4.0,1807,1007
spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,APT.,ROSÉ,rosie,['pop'],0.78,0.78,0.94,149.03,-4.48,0.03,0.0,0.26,0.36,0.0,0.0,4.0,1808,1556
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,"['hip hop', 'hip-hop & rap', 'pop', 'r&b', 'r&b, funk & soul', 'rock']",0.64,0.84,0.42,109.02,-5.38,0.01,0.0,0.04,0.06,5.0,1.0,4.0,1809,297
spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,Die With A Smile,Lady Gaga,MAYHEM,['pop'],0.52,0.59,0.54,157.97,-7.78,0.31,0.0,0.03,0.12,6.0,0.0,3.0,1810,1092
spotify:track:0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,Bruno Mars,The Twilight Saga: Breaking Dawn - Part 1,"['pop', 'rock', 'soundtrack', 'film ost', 'ost']",0.57,0.82,0.43,149.98,-6.89,0.36,0.0,0.05,0.08,2.0,1.0,4.0,1811,297
spotify:track:161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Bruno Mars,Doo-Wops & Hooligans,"['pop', 'r&b', 'r&b, funk & soul', 'rock']",0.5,0.59,0.08,145.87,-4.72,0.51,0.0,0.03,0.11,1.0,0.0,4.0,1812,297
spotify:track:22PMfvdz35fFKYnJyMn077,Marry You,Bruno Mars,Doo-Wops & Hooligans,['pop'],0.62,0.82,0.45,144.91,-4.87,0.33,0.0,0.04,0.1,10.0,1.0,4.0,1813,297
spotify:track:2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,Doo-Wops & Hooligans,"['pop', 'rnb', 'bruno mars', 'male vocalists', 'r&b', 'grenade', 'sad', 'soul']",,,,,,,,,,,,,1814,297
spotify:track:1I6pKIyaBp4OebTGLJpCCC,Perm,Bruno Mars,24K Magic,"['electro', 'dance', 'electronic', 'pop', 'r&b', 'r&b, funk & soul', 'rock']",0.85,0.87,0.86,124.02,-3.72,0.01,0.0,0.09,0.2,8.0,1.0,4.0,1815,297
spotify:track:0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,24K Magic,"['electro', 'dance', 'electronic', 'pop', 'r&b', 'r&b, funk & soul', 'rock']",0.58,0.57,0.3,174.15,-6.21,0.2,0.0,0.05,0.08,2.0,1.0,4.0,1816,297
spotify:track:2mrZYZGmPFV3QOyYPZ1zsn,Straight up & Down,Bruno Mars,24K Magic,"['electro', 'dance', 'electronic', 'pop', 'r&b', 'r&b, funk & soul', 'rock']",0.55,0.73,0.64,143.56,-6.9,0.02,0.0,0.09,0.09,3.0,0.0,4.0,1817,297
spotify:track:0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye,Bruno Mars,24K Magic,"['electro', 'dance', 'electronic', 'pop', 'r&b', 'r&b, funk & soul', 'rock']",0.59,0.63,0.43,76.97,-6.05,0.04,0.0,0.03,0.35,2.0,1.0,4.0,1818,297
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,Not Like Us,"['hip hop', 'hip-hop & rap']",0.9,0.47,0.21,101.06,-7.0,0.01,0.0,0.08,0.14,1.0,1.0,4.0,1819,1023
spotify:track:38glJVKbXDvLm1wqxYCV7B,Butterfly,Joakim Karud,Loudness & Clarity,"['hip hop', 'hip-hop & rap', 'r&b']",0.66,0.59,0.53,83.51,-7.17,0.06,0.04,0.03,0.1,10.0,0.0,4.0,1820,929
spotify:track:5dC85tjRcwXs4hlJmMFt39,Classic,Joakim Karud,Loudness & Clarity,"['hip hop', 'hip-hop & rap', 'r&b']",0.61,0.71,0.33,175.97,-8.84,0.02,0.78,0.04,0.08,6.0,1.0,4.0,1821,929
spotify:track:1NRmmHe2frWW2kxb5v059o,Memories,Joakim Karud,Loudness & Clarity,"['hip hop', 'hip-hop & rap', 'r&b']",0.45,0.84,0.74,192.03,-6.65,0.0,0.44,0.03,0.07,2.0,1.0,4.0,1822,929
spotify:track:7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,Off the Wall,"['electro', 'dance', 'pop', 'r&b', 'disco', 'r&b, funk & soul', 'rock']",0.8,0.76,0.79,114.3,-6.21,0.1,0.0,0.04,0.09,10.0,0.0,4.0,1823,1287
spotify:track:6F9BeUyBWP23welRg52wfI,Red Carpet,BewhY,The Blind Star,"['asian', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.73,0.96,0.81,114.96,-2.34,0.08,0.0,0.24,0.04,3.0,1.0,4.0,1824,226
spotify:track:0ILz1ShZf2Mh5Li34khPnP,IG,GroovyRoom,AT H1GHR,"['korean', 'hip-hop', 'rnb', 'k-pop', 'h1ghrmusic', 'h1ghr music', 'eletronic', 'duo']",,,,,,,,,,,,,1825,742
spotify:track:2uedrwdmRRaaDPLtB5nCdO,비상사태 (Emergency) (feat. Zion.T),Vince,비상사태 (Emergency) (feat. Zion.T),"['asian', 'pop', 'k-pop', 'r&b', 'soul']",0.7,0.57,0.67,140.0,-5.72,0.19,0.0,0.14,0.12,1.0,0.0,4.0,1826,1996
spotify:track:1TYckerC7k17uZcxmECRXJ,MENNAL,Vince,MENNAL,"['asian', 'pop', 'k-pop']",0.92,0.74,0.84,120.03,-6.17,0.07,0.0,0.19,0.27,6.0,0.0,4.0,1827,1996
spotify:track:5c4c8g4QFDaNv3NHogfokl,UUU,Vince,The Drive,"['pop', 'k-pop']",0.61,0.64,0.43,117.0,-6.03,0.03,0.0,0.03,0.1,10.0,1.0,4.0,1828,1996
spotify:track:7x7QlOg9xTzRHkSW5mf1HY,Bad Dream/No Looking Back,Syd,Always Never Home,"['r&b', 'r&b, funk & soul', 'soul']",0.67,0.25,0.14,98.51,-14.87,0.36,0.31,0.06,0.12,2.0,0.0,4.0,1829,1805
spotify:track:00NUowM70GCryxvjHPd26C,Messages from the Stars,Dabeull,Messages from the Stars,"['r&b', 'r&b, funk & soul', 'soul']",0.74,0.69,0.72,113.01,-6.04,0.12,0.4,0.06,0.17,0.0,0.0,4.0,1830,471
spotify:track:3Fuoa0izWFVmfKzXSg37To,It Ain't Nothin,ATM Danny,It Ain't Nothin,"['hip hop', 'hip-hop & rap']",0.96,0.52,0.53,105.93,-7.47,0.58,0.0,0.12,0.11,1.0,1.0,1.0,1831,63
spotify:track:5ysyYcp5Czk2cisdkr5Spl,是那麼聲勢浩大 LOUD & PROUD,JACE,是那麼聲勢浩大 LOUD & PROUD,['pop'],0.51,0.67,0.19,146.02,-5.33,0.11,0.0,0.04,0.13,6.0,0.0,4.0,1832,843
spotify:track:1ST2pnN6KId2moHxLj73lb,Pursuit Of The Pimpmobile,Isaac Hayes,Truck Turner,"['r&b', 'soundtrack', 'ost']",0.66,0.76,0.71,120.89,-11.4,0.03,0.78,0.04,0.08,7.0,1.0,4.0,1833,829
spotify:track:0SnQuh82k6W0BxoFypusWW,"MORE DOLLARS, MORE SENSE 2014 (feat. Childish Gambino)",JasonMartin,"A Compton Story, Pt. 1","['hip hop', 'hip-hop & rap']",0.76,0.72,0.58,107.05,-7.32,0.11,0.0,0.32,0.15,6.0,0.0,4.0,1834,892
spotify:track:7tCNxlrTSIonzZW9oBa4SC,"RESPECT (Feat. GRAY, DJ Pumkin)",Loco,RESPECT,"['asian', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.85,0.87,0.89,116.06,-2.04,0.24,0.0,0.14,0.03,5.0,0.0,4.0,1835,1157
spotify:track:24nK8tW7Pt3Inh2utttuoG,HIP,MAMAMOO,reality in BLACK,"['asian', 'electro', 'dance', 'electronic', 'pop', 'k-pop']",0.78,0.73,0.82,138.03,-4.58,0.04,0.0,0.14,0.1,3.0,0.0,4.0,1836,1188
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,러시안 룰렛 Russian Roulette,Red Velvet,Russian Roulette - The 3rd Mini Album,"['asian', 'others', 'worldwide', 'pop', 'k-pop', 'rock']",0.73,0.9,0.96,129.99,-2.28,0.06,0.0,0.04,0.16,7.0,0.0,4.0,1837,1579
spotify:track:7jzcoWGOQXGufcXbs7TFVN,Simple Things,Nas,NASIR,"['hip hop', 'hip-hop & rap']",0.63,0.67,0.29,78.0,-5.88,0.09,0.0,0.23,0.22,2.0,0.0,4.0,1838,1355
spotify:track:7IuuFQShxmy7zMZ3vZvMFj,Day & Night (feat. Jay Park),Lee Young Ji,Day & Night (feat. Jay Park),"['asian', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.85,0.8,0.87,107.93,-4.4,0.01,0.0,0.24,0.11,5.0,0.0,4.0,1839,1114
spotify:track:4w5m4X0OZ2IslxNOgtntTN,Crime Pays,Freddie Gibbs,Bandana,"['hip hop', 'hip-hop & rap']",0.61,0.7,0.78,146.94,-8.27,0.14,0.0,0.11,0.24,6.0,1.0,4.0,1840,664
spotify:track:5OkYfk72CNL8XLqa3gp9q7,"Something to Rap About (feat. Tyler, The Creator)",Freddie Gibbs,Alfredo,"['hip hop', 'hip-hop & rap']",0.41,0.52,0.41,56.05,-11.07,0.47,0.0,0.26,0.12,5.0,1.0,4.0,1841,664
spotify:track:0LC7FqUsJ4NbS1kklXZH2y,LOLO,YUGYEOM,LOLO,"['r&b', 'r&b, funk & soul']",0.69,0.77,0.7,153.0,-4.03,0.23,0.0,0.05,0.05,7.0,0.0,4.0,1842,2056
spotify:track:1MXw9VhdrArQeGcPQy9A1v,Good bye,HYOLYN,My Love From the Star Part 4,"['pop', 'k-pop', 'soundtrack', 'film ost', 'ost']",0.58,0.45,0.4,79.97,-8.41,0.77,0.0,0.03,0.17,10.0,1.0,4.0,1843,757
spotify:track:1EC8QewniFjTg6a2eYB60a,Crazy of you,HYOLYN,Master`s sun OST Part.3,"['asian', 'pop', 'k-pop', 'soundtrack', 'ost']",0.35,0.43,0.31,137.69,-8.38,0.81,0.0,0.04,0.32,1.0,1.0,4.0,1844,757
spotify:track:4XoyuWNhJl9yGANcpj0eLD,Mouka,Maverick Mom,COMPASS,"['alternative', 'rock']",0.63,0.82,0.72,146.02,-6.39,0.07,0.0,0.11,0.09,2.0,1.0,4.0,1845,1263
spotify:track:3FqcpEZ7dzggkhz7cOfC1p,Animal Machines,Part Time,Return to Cherry,"['pop', 'rock']",0.65,0.77,0.58,125.09,-9.14,0.0,0.91,0.03,0.09,2.0,0.0,4.0,1846,1477
spotify:track:6c8pVKT7KBUzp6fYNDFqlL,Night Drive,Part Time,P.D.A.,"['alternative', 'pop']",0.59,0.55,0.14,122.21,-10.37,0.0,0.82,0.03,0.29,4.0,0.0,4.0,1847,1477
spotify:track:6lY7Xqgk7sJByPkeR2cCXH,Return to Cherry,Part Time,Return to Cherry,"['pop', 'rock']",0.35,0.19,0.2,103.61,-17.45,0.52,0.06,0.03,0.15,4.0,0.0,3.0,1848,1477
spotify:track:02w94vLayINXQjwPUKhJGP,It's Alright with Me,Part Time,Spell #6,"['alternative', 'pop', 'rock']",0.52,0.34,0.32,81.05,-14.61,0.03,0.83,0.03,0.33,0.0,1.0,4.0,1849,1477
spotify:track:7h7WRiFadvAMNPbQANFb1K,Cassie (Won't You Be My Doll),Part Time,What Would You Say?,"['alternative', 'pop']",0.71,0.56,0.65,114.58,-7.59,0.0,0.06,0.03,0.05,3.0,0.0,4.0,1850,1477
spotify:track:5V1d2xc5J4kpl4Tel7SucN,Manipulating the Whores of the Glendale Wells Fargo Cabaret,Part Time,Return to Cherry,"['pop', 'rock']",0.64,0.68,0.56,123.48,-9.99,0.0,0.2,0.03,0.22,7.0,0.0,4.0,1851,1477
spotify:track:7p7br28aAP8QFzl2z9KvDO,Spell #6,Part Time,Spell #6,"['alternative', 'pop', 'rock']",0.57,0.48,0.12,81.24,-13.22,0.0,0.83,0.03,0.44,0.0,1.0,4.0,1852,1477
spotify:track:3HuziyYp84Xv3l6YP0AuIz,I Can Treat You Better,Part Time,Spell #6,"['alternative', 'pop', 'rock']",0.7,0.56,0.9,103.52,-12.86,0.0,0.14,0.03,0.1,6.0,1.0,4.0,1853,1477
spotify:track:3ja1uiKG0ioKkUPK9cES9n,200 Bands (feat. Plies & T-Pain),Bryson Tiller,200 Bands (feat. Plies & T-Pain),"['hip hop', 'hip-hop & rap', 'r&b', 'soul']",0.36,0.6,0.38,83.83,-7.65,0.02,0.0,0.31,0.08,6.0,1.0,1.0,1854,299
spotify:track:0VqTAOzwi5IqOuwxGUyZ6v,Hate Me,Joyner Lucas,Hate Me,"['hip hop', 'hip-hop & rap']",0.86,0.84,0.54,136.99,-5.08,0.05,0.0,0.08,0.09,4.0,0.0,4.0,1855,960
spotify:track:1QFWH5PC7GadXlqR9xuJFp,TOXIC,Dreezy,TOXIC,"['hip hop', 'hip-hop & rap', 'r&b']",0.51,0.67,0.4,138.03,-6.6,0.59,0.0,0.42,0.25,11.0,0.0,4.0,1856,536
spotify:track:2U3lwYLUzozIzjCuVMtygq,Before I Die,Trae Tha Truth,Before I Die,"['hip hop', 'hip-hop & rap']",0.54,0.83,0.37,125.02,-7.93,0.18,0.0,0.15,0.09,7.0,0.0,4.0,1857,1949
spotify:track:0OBXjsLYqftAOhCMEcAeAs,Gripper (feat. T-Pain),Flo Milli,Gripper (feat. T-Pain),"['hip hop', 'hip-hop & rap']",0.71,0.6,0.41,132.98,-7.08,0.02,0.0,0.04,0.09,0.0,0.0,4.0,1858,645
spotify:track:1WxODiG0B1x5eunqiP6AoS,YIPPEE-KI-YAY. (feat. T-Pain),Kesha,YIPPEE-KI-YAY. (feat. T-Pain),['pop'],0.54,0.7,0.43,184.22,-3.97,0.1,0.0,0.09,0.21,2.0,1.0,4.0,1859,1030
spotify:track:2VeJYNq0R3kWIb5IRyRgYh,Believe In Ya,T-Pain,Believe In Ya,['pop'],0.79,0.89,0.7,106.06,-3.82,0.32,0.0,0.12,0.12,5.0,0.0,4.0,1860,1810
spotify:track:3p7w9gdbNaNRr50kBa0D6q,Does She Know?,T-Pain,Does She Know?,"['r&b', 'r&b, funk & soul', 'soul']",0.62,0.5,0.29,90.16,-4.77,0.27,0.0,0.07,0.28,2.0,0.0,4.0,1861,1810
spotify:track:3etE5JfXW2VQF37NKRsvPh,Love You More,EARTHGANG,Love You More,"['hip-hop', 'rap', 'hip hop', 'jazz rap', 'conscious hip hop', 'funk', 'atlanta', 'southern hip-hop']",,,,,,,,,,,,,1862,552
spotify:track:1GpDcABDptCpIOALmD2S5f,I LUV HER (wth T-Pain),GloRilla,I LUV HER (wth T-Pain),"['rap', 'hip-hop', 'trap', 'hip hop', 'memphis', 'female rap', 'female vocalists', 'crunk']",0.8,0.6,0.81,134.88,-4.26,0.07,0.0,0.24,0.06,1.0,1.0,4.0,1863,722
spotify:track:2mEGkDPXORCnuAn4DnAF0N,4 U (feat. T-Pain),ImDavisss,4 U (feat. T-Pain),"['r&b', 'r&b, funk & soul']",0.46,0.79,0.74,80.37,-5.48,0.51,0.0,0.27,0.31,6.0,1.0,4.0,1864,823
spotify:track:0usdSt5a48AfbfbpaPAMku,Slide Over,Chayo Nash,Slide Over,"['alternative', 'hip hop', 'hip-hop & rap', 'pop', 'indie pop']",0.66,0.65,0.63,144.9,-3.87,0.41,0.0,0.04,0.24,2.0,0.0,4.0,1865,361
spotify:track:4yA3yYAFxtnhPFL5BtE4HF,I'm So Tired,Bluez Brothaz,I'm So Tired,"['hip hop', 'hip-hop & rap']",0.46,0.54,0.12,180.28,-8.3,0.07,0.0,0.37,0.34,7.0,1.0,4.0,1866,261
spotify:track:6eOhPYgVzJmH3Oc476NLfw,Dreaming,T-Pain,Dreaming,"['r&b', 'r&b, funk & soul', 'soul']",0.4,0.53,0.3,139.36,-5.04,0.33,0.0,0.03,0.08,0.0,0.0,4.0,1867,1810
spotify:track:3p00M7Zbvj9rn9uPx1sVhA,The Introduction,Bluez Brothaz,The Introduction,"['hip hop', 'hip-hop & rap']",0.5,0.8,0.48,119.01,-3.83,0.0,0.0,0.28,0.3,1.0,1.0,3.0,1868,261
spotify:track:5sdR0TcYhm3u8yf0jFYuOb,That's How We Ballin,T-Pain,That's How We Ballin,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.69,0.79,0.48,79.62,-4.87,0.01,0.0,0.28,0.28,1.0,1.0,4.0,1869,1810
spotify:track:4PTddXLFh12muOdm8JE6B2,Baby Got Brap,T-Pain,Baby Got Brap,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.75,0.63,0.38,90.22,-7.38,0.01,0.0,0.44,0.24,1.0,1.0,4.0,1870,1810
spotify:track:2dshtwEGNpyrE0x69wUiHj,DEEP IN THE WATER,Don Toliver,Deep in the Water,"['hip hop', 'hip-hop & rap']",0.67,0.54,0.11,124.05,-5.45,0.38,0.0,0.04,0.11,7.0,0.0,4.0,1871,527
spotify:track:7c3SbTuufigBWURcICnAWy,Tints (feat. Kendrick Lamar),Anderson .Paak,Oxnard,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.81,0.83,0.7,109.08,-6.73,0.09,0.0,0.12,0.06,1.0,0.0,4.0,1872,121
spotify:track:2UCbpoY2gV9014udqhpM69,BLAME MY CIRCLE (Prod. GRAY),pH-1,X,"['hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.81,0.89,0.69,102.0,-3.88,0.15,0.0,0.24,0.4,4.0,0.0,4.0,1873,2169
spotify:track:0AFgJMHcYqzr0Qw3VvtQgm,Onyou,Spellspellspell,Kia Ora 10,"['hip hop', 'hip-hop & rap']",0.8,0.52,0.94,150.03,-7.84,0.32,0.0,0.42,0.15,0.0,1.0,4.0,1874,1770
spotify:track:5avjngfV5MZAmEVPytbMqT,Dream of You (with R3hab),CHUNG HA,Querencia,"['asian', 'pop', 'k-pop']",0.66,0.74,0.62,117.08,-3.89,0.03,0.0,0.07,0.11,5.0,0.0,4.0,1875,310
spotify:track:2X9N7dyIlIjRJeXotzquCi,Make It Last,Devvon Terrell,Make It Last,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'blues']",0.76,0.71,0.79,88.4,-7.4,0.1,0.0,0.32,0.13,11.0,0.0,4.0,1876,508
spotify:track:0VES0jpNQEdRpD31gYDIMe,LAW (Prod. Czaer),YOON MIRAE,Street Man Fighter Original Vol.3 (Mission by Rank),"['k-pop', 'korean', 'pop', 'ballad', 'hip-hop', 'rnb', 'rap', 'k-rnb']",0.76,0.9,0.55,128.05,-4.43,0.01,0.0,0.08,0.24,2.0,1.0,4.0,1877,2053
spotify:track:1FKxKGONukVFXWVJxAKmlz,Sweet Dreams,Beyoncé,I AM...SASHA FIERCE,"['hip hop', 'hip-hop & rap', 'pop', 'r&b', 'contemporary r&b', 'r&b, funk & soul', 'rock']",0.69,0.83,0.79,121.95,-5.99,0.09,0.0,0.11,0.06,1.0,1.0,4.0,1878,227
spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,Busy Woman,Sabrina Carpenter,Short n' Sweet,['pop'],0.73,0.76,0.9,117.02,-5.15,0.17,0.0,0.04,0.1,7.0,1.0,4.0,1879,1661
spotify:track:2YZa0dsV3xXGZ61XFYiRt8,Rewind,Wonder Girls,REBOOT,"['asian', 'electro', 'dance', 'pop', 'k-pop']",0.72,0.89,0.46,105.02,-3.66,0.58,0.0,0.03,0.32,1.0,1.0,4.0,1880,2032
spotify:track:6tDxrq4FxEL2q15y37tXT9,Dear Mama,2Pac,Me Against The World,"['hip hop', 'hip-hop & rap']",0.77,0.54,0.32,84.12,-7.12,0.37,0.0,0.1,0.13,6.0,1.0,4.0,1881,18
